id,device_id,sensor_type,value,timestamp
7005,1,gas,1969,2025-11-22 06:37:17.376834 +00:00
7008,1,gas,1963,2025-11-22 06:40:17.364237 +00:00
7011,1,gas,1965,2025-11-22 06:43:17.275380 +00:00
7014,1,gas,1967,2025-11-22 06:46:17.391579 +00:00
7017,1,gas,1959,2025-11-22 06:49:17.376460 +00:00
7020,1,gas,1965,2025-11-22 06:52:17.366845 +00:00
7023,1,gas,1959,2025-11-22 06:55:17.298556 +00:00
7026,1,gas,1962,2025-11-22 06:58:17.383233 +00:00
7029,1,gas,1968,2025-11-22 07:01:17.392894 +00:00
7032,1,gas,1957,2025-11-22 07:04:17.427597 +00:00
7035,1,gas,1962,2025-11-22 07:07:17.467381 +00:00
7038,1,gas,1966,2025-11-22 07:10:17.516812 +00:00
7041,1,gas,1954,2025-11-22 07:13:17.445105 +00:00
7044,1,gas,1965,2025-11-22 07:16:17.489068 +00:00
7047,1,gas,1968,2025-11-22 07:19:17.466804 +00:00
7050,1,gas,1967,2025-11-22 07:22:17.592819 +00:00
7053,1,gas,1952,2025-11-22 07:25:17.629437 +00:00
7099,1,gas,1951,2025-11-22 08:11:17.612052 +00:00
7102,1,gas,1963,2025-11-22 08:14:17.650885 +00:00
7105,1,gas,1951,2025-11-22 08:17:17.662168 +00:00
7108,1,gas,1963,2025-11-22 08:20:17.679706 +00:00
7111,1,gas,1957,2025-11-22 08:23:17.882515 +00:00
7114,1,gas,1955,2025-11-22 08:26:17.571122 +00:00
7117,1,gas,1958,2025-11-22 08:29:17.626728 +00:00
7120,1,gas,1958,2025-11-22 08:32:18.116351 +00:00
7123,1,gas,1959,2025-11-22 08:35:17.956772 +00:00
7126,1,gas,1965,2025-11-22 08:38:18.082211 +00:00
7129,1,gas,1954,2025-11-22 08:41:17.896079 +00:00
7132,1,gas,1956,2025-11-22 08:44:17.880788 +00:00
7135,1,gas,1953,2025-11-22 08:47:17.763753 +00:00
7138,1,gas,1965,2025-11-22 08:50:17.636485 +00:00
7141,1,gas,1967,2025-11-22 08:53:17.732446 +00:00
7144,1,gas,1955,2025-11-22 08:56:17.722169 +00:00
7147,1,gas,1955,2025-11-22 08:59:17.641369 +00:00
7150,1,gas,1958,2025-11-22 09:02:17.694492 +00:00
7153,1,gas,1951,2025-11-22 09:05:17.747916 +00:00
7156,1,gas,1951,2025-11-22 09:08:17.733414 +00:00
7159,1,gas,1959,2025-11-22 09:11:17.890146 +00:00
7162,1,gas,1957,2025-11-22 09:14:17.775299 +00:00
7165,1,gas,1962,2025-11-22 09:18:18.017873 +00:00
7168,1,gas,1953,2025-11-22 09:21:17.794463 +00:00
7171,1,gas,1958,2025-11-22 09:24:17.799239 +00:00
7174,1,gas,1954,2025-11-22 09:27:17.731752 +00:00
7177,1,gas,1961,2025-11-22 09:30:17.775106 +00:00
7180,1,gas,1939,2025-11-22 09:33:17.837909 +00:00
7183,1,gas,1957,2025-11-22 09:36:17.852175 +00:00
7186,1,gas,1959,2025-11-22 09:39:17.876776 +00:00
7189,1,gas,1959,2025-11-22 09:42:17.941980 +00:00
7192,1,gas,1959,2025-11-22 09:45:17.819439 +00:00
7195,1,gas,1949,2025-11-22 09:48:17.790054 +00:00
7198,1,gas,1959,2025-11-22 09:51:17.850963 +00:00
7201,1,gas,1947,2025-11-22 09:54:17.889344 +00:00
7204,1,gas,1952,2025-11-22 09:57:17.817356 +00:00
7207,1,gas,1954,2025-11-22 10:00:17.918872 +00:00
7210,1,gas,1953,2025-11-22 10:03:17.947728 +00:00
7213,1,gas,1950,2025-11-22 10:06:17.967519 +00:00
7216,1,gas,1954,2025-11-22 10:09:17.879268 +00:00
7219,1,gas,1950,2025-11-22 10:12:17.901863 +00:00
7222,1,gas,1947,2025-11-22 10:15:17.962634 +00:00
7225,1,gas,1958,2025-11-22 10:18:17.941247 +00:00
7228,1,gas,1955,2025-11-22 10:21:17.959971 +00:00
7231,1,gas,1939,2025-11-22 10:24:18.024241 +00:00
7234,1,gas,1956,2025-11-22 10:27:18.043543 +00:00
7237,1,gas,1956,2025-11-22 10:30:18.032399 +00:00
7240,1,gas,1953,2025-11-22 10:33:17.917681 +00:00
7243,1,gas,1951,2025-11-22 10:36:17.960913 +00:00
7246,1,gas,1959,2025-11-22 10:39:17.980533 +00:00
7249,1,gas,1949,2025-11-22 10:42:17.975332 +00:00
7252,1,gas,1950,2025-11-22 10:45:18.023871 +00:00
7255,1,gas,1939,2025-11-22 10:48:18.046432 +00:00
7258,1,gas,1942,2025-11-22 10:51:18.072014 +00:00
7261,1,gas,1947,2025-11-22 10:54:18.088440 +00:00
7264,1,gas,1956,2025-11-22 10:57:18.048111 +00:00
7267,1,gas,1951,2025-11-22 11:00:18.130952 +00:00
5789,1,gas,1870,2025-11-20 05:10:50.440335 +00:00
5794,1,gas,1872,2025-11-20 05:15:50.457506 +00:00
5799,1,gas,1862,2025-11-20 05:20:50.566476 +00:00
5804,1,gas,1872,2025-11-20 05:25:50.545168 +00:00
5809,1,gas,1861,2025-11-20 05:30:50.499907 +00:00
5814,1,gas,1872,2025-11-20 05:35:50.508768 +00:00
6838,1,gas,1961,2025-11-22 03:50:16.891818 +00:00
6841,1,gas,1957,2025-11-22 03:53:16.865809 +00:00
6844,1,gas,1965,2025-11-22 03:56:16.840535 +00:00
6847,1,gas,1958,2025-11-22 03:59:16.923106 +00:00
6850,1,gas,1966,2025-11-22 04:02:16.817323 +00:00
6853,1,gas,1959,2025-11-22 04:05:16.904218 +00:00
6856,1,gas,1959,2025-11-22 04:08:16.928419 +00:00
6859,1,gas,1959,2025-11-22 04:11:16.981421 +00:00
6862,1,gas,1960,2025-11-22 04:14:16.865876 +00:00
6865,1,gas,1963,2025-11-22 04:17:16.833825 +00:00
6868,1,gas,1965,2025-11-22 04:20:16.905111 +00:00
6871,1,gas,1958,2025-11-22 04:23:16.846757 +00:00
6874,1,gas,1957,2025-11-22 04:26:16.955659 +00:00
6877,1,gas,1963,2025-11-22 04:29:16.960966 +00:00
6880,1,gas,1968,2025-11-22 04:32:17.008616 +00:00
6883,1,gas,1959,2025-11-22 04:35:17.002008 +00:00
6886,1,gas,1953,2025-11-22 04:38:17.020672 +00:00
6889,1,gas,1965,2025-11-22 04:41:17.020169 +00:00
6892,1,gas,1959,2025-11-22 04:44:16.974558 +00:00
6895,1,gas,1967,2025-11-22 04:47:16.985095 +00:00
6898,1,gas,1959,2025-11-22 04:50:17.003953 +00:00
6901,1,gas,1962,2025-11-22 04:53:17.059823 +00:00
6904,1,gas,1964,2025-11-22 04:56:17.042171 +00:00
6907,1,gas,1958,2025-11-22 04:59:16.965276 +00:00
6910,1,gas,1968,2025-11-22 05:02:17.018634 +00:00
6913,1,gas,1950,2025-11-22 05:05:17.151616 +00:00
6916,1,gas,1963,2025-11-22 05:08:17.060156 +00:00
6919,1,gas,1963,2025-11-22 05:11:17.251560 +00:00
6922,1,gas,1966,2025-11-22 05:14:17.149746 +00:00
6925,1,gas,1948,2025-11-22 05:17:18.123313 +00:00
6928,1,gas,1958,2025-11-22 05:20:17.257303 +00:00
6931,1,gas,1961,2025-11-22 05:23:17.165824 +00:00
6934,1,gas,1968,2025-11-22 05:26:17.199106 +00:00
6937,1,gas,1954,2025-11-22 05:29:18.647594 +00:00
6940,1,gas,1955,2025-11-22 05:32:17.439539 +00:00
6943,1,gas,1967,2025-11-22 05:35:17.357925 +00:00
6946,1,gas,1966,2025-11-22 05:38:17.117984 +00:00
6949,1,gas,1964,2025-11-22 05:41:17.182335 +00:00
6952,1,gas,1964,2025-11-22 05:44:17.118481 +00:00
6955,1,gas,1957,2025-11-22 05:47:17.206854 +00:00
6958,1,gas,1958,2025-11-22 05:50:17.117463 +00:00
6961,1,gas,1966,2025-11-22 05:53:17.282668 +00:00
6964,1,gas,1955,2025-11-22 05:56:17.219122 +00:00
6967,1,gas,1955,2025-11-22 05:59:17.313757 +00:00
6970,1,gas,1964,2025-11-22 06:02:17.206593 +00:00
6973,1,gas,1959,2025-11-22 06:05:17.224228 +00:00
6976,1,gas,1962,2025-11-22 06:08:17.241333 +00:00
6979,1,gas,1958,2025-11-22 06:11:17.263839 +00:00
6982,1,gas,1955,2025-11-22 06:14:17.288304 +00:00
6985,1,gas,1968,2025-11-22 06:17:17.296405 +00:00
6988,1,gas,1968,2025-11-22 06:20:17.362839 +00:00
6991,1,gas,1959,2025-11-22 06:23:17.345223 +00:00
6994,1,gas,1969,2025-11-22 06:26:17.253663 +00:00
6997,1,gas,1959,2025-11-22 06:29:17.288714 +00:00
7000,1,gas,1963,2025-11-22 06:32:17.338197 +00:00
7003,1,gas,1966,2025-11-22 06:35:17.318374 +00:00
7006,1,gas,1966,2025-11-22 06:38:17.345131 +00:00
7009,1,gas,1964,2025-11-22 06:41:17.262242 +00:00
7012,1,gas,1967,2025-11-22 06:44:17.285755 +00:00
7015,1,gas,1967,2025-11-22 06:47:17.330203 +00:00
7018,1,gas,1968,2025-11-22 06:50:17.415752 +00:00
7021,1,gas,1963,2025-11-22 06:53:17.354847 +00:00
7024,1,gas,1965,2025-11-22 06:56:17.364954 +00:00
7027,1,gas,1955,2025-11-22 06:59:17.410246 +00:00
7030,1,gas,1968,2025-11-22 07:02:17.432629 +00:00
7033,1,gas,1968,2025-11-22 07:05:17.427393 +00:00
7036,1,gas,1959,2025-11-22 07:08:17.379266 +00:00
7039,1,gas,1966,2025-11-22 07:11:17.514807 +00:00
7042,1,gas,1966,2025-11-22 07:14:17.472082 +00:00
7045,1,gas,1957,2025-11-22 07:17:17.569990 +00:00
7048,1,gas,1962,2025-11-22 07:20:18.203399 +00:00
7051,1,gas,1962,2025-11-22 07:23:17.495195 +00:00
7054,1,gas,1966,2025-11-22 07:26:17.633927 +00:00
7115,1,gas,1959,2025-11-22 08:27:17.680800 +00:00
7118,1,gas,1967,2025-11-22 08:30:17.769063 +00:00
7121,1,gas,1958,2025-11-22 08:33:17.942021 +00:00
7124,1,gas,1951,2025-11-22 08:36:17.819184 +00:00
7127,1,gas,1957,2025-11-22 08:39:18.212333 +00:00
7130,1,gas,1951,2025-11-22 08:42:17.596004 +00:00
7133,1,gas,1962,2025-11-22 08:45:17.707927 +00:00
7136,1,gas,1958,2025-11-22 08:48:17.938261 +00:00
7139,1,gas,1960,2025-11-22 08:51:17.738467 +00:00
7142,1,gas,1968,2025-11-22 08:54:17.663997 +00:00
7145,1,gas,1964,2025-11-22 08:57:18.564388 +00:00
7148,1,gas,1954,2025-11-22 09:00:17.648041 +00:00
7151,1,gas,1960,2025-11-22 09:03:17.699918 +00:00
7154,1,gas,1946,2025-11-22 09:06:17.684326 +00:00
7157,1,gas,1961,2025-11-22 09:09:17.779644 +00:00
7160,1,gas,1959,2025-11-22 09:12:17.739263 +00:00
7163,1,gas,1961,2025-11-22 09:15:17.753936 +00:00
7166,1,gas,1954,2025-11-22 09:19:17.883416 +00:00
7169,1,gas,1963,2025-11-22 09:22:17.823067 +00:00
7172,1,gas,1961,2025-11-22 09:25:17.736434 +00:00
7175,1,gas,1960,2025-11-22 09:28:17.945383 +00:00
7178,1,gas,1951,2025-11-22 09:31:17.948666 +00:00
7181,1,gas,1951,2025-11-22 09:34:17.851299 +00:00
7184,1,gas,1960,2025-11-22 09:37:17.765017 +00:00
7187,1,gas,1955,2025-11-22 09:40:17.779099 +00:00
7190,1,gas,1957,2025-11-22 09:43:17.773804 +00:00
7193,1,gas,1943,2025-11-22 09:46:17.796405 +00:00
7196,1,gas,1954,2025-11-22 09:49:17.795374 +00:00
7199,1,gas,1957,2025-11-22 09:52:17.805138 +00:00
7202,1,gas,1954,2025-11-22 09:55:17.888256 +00:00
7205,1,gas,1946,2025-11-22 09:58:17.819943 +00:00
7208,1,gas,1958,2025-11-22 10:01:17.961470 +00:00
7211,1,gas,1952,2025-11-22 10:04:17.943441 +00:00
7214,1,gas,1950,2025-11-22 10:07:17.844213 +00:00
7217,1,gas,1957,2025-11-22 10:10:17.881522 +00:00
7220,1,gas,1951,2025-11-22 10:13:17.904856 +00:00
7223,1,gas,1959,2025-11-22 10:16:17.919280 +00:00
7226,1,gas,1957,2025-11-22 10:19:17.951964 +00:00
7229,1,gas,1949,2025-11-22 10:22:17.879273 +00:00
7232,1,gas,1947,2025-11-22 10:25:17.989831 +00:00
7235,1,gas,1951,2025-11-22 10:28:18.011112 +00:00
7238,1,gas,1949,2025-11-22 10:31:18.036556 +00:00
7241,1,gas,1949,2025-11-22 10:34:18.052308 +00:00
7244,1,gas,1958,2025-11-22 10:37:18.030897 +00:00
7247,1,gas,1958,2025-11-22 10:40:17.996840 +00:00
7250,1,gas,1955,2025-11-22 10:43:18.009744 +00:00
7253,1,gas,1950,2025-11-22 10:46:17.953323 +00:00
7256,1,gas,1949,2025-11-22 10:49:18.051728 +00:00
7259,1,gas,1953,2025-11-22 10:52:18.091408 +00:00
7262,1,gas,1959,2025-11-22 10:55:18.097041 +00:00
7265,1,gas,1957,2025-11-22 10:58:18.170715 +00:00
7268,1,gas,1951,2025-11-22 11:01:18.136716 +00:00
7271,1,gas,1947,2025-11-22 11:04:18.157950 +00:00
7274,1,gas,1957,2025-11-22 11:07:18.166306 +00:00
7277,1,gas,1953,2025-11-22 11:10:18.241545 +00:00
7280,1,gas,1941,2025-11-22 11:13:18.114203 +00:00
7283,1,gas,1957,2025-11-22 11:16:18.132846 +00:00
5790,1,gas,1871,2025-11-20 05:11:50.594468 +00:00
5795,1,gas,1858,2025-11-20 05:16:50.534890 +00:00
5800,1,gas,1872,2025-11-20 05:21:50.508540 +00:00
5805,1,gas,1863,2025-11-20 05:26:50.609184 +00:00
5810,1,gas,1872,2025-11-20 05:31:50.501721 +00:00
5815,1,gas,1872,2025-11-20 05:36:50.622233 +00:00
6839,1,gas,1957,2025-11-22 03:51:16.952918 +00:00
6842,1,gas,1962,2025-11-22 03:54:16.847975 +00:00
6845,1,gas,1964,2025-11-22 03:57:16.888364 +00:00
6848,1,gas,1952,2025-11-22 04:00:16.884183 +00:00
6851,1,gas,1964,2025-11-22 04:03:16.974118 +00:00
6854,1,gas,1962,2025-11-22 04:06:16.807868 +00:00
6857,1,gas,1966,2025-11-22 04:09:16.816905 +00:00
6860,1,gas,1959,2025-11-22 04:12:16.959417 +00:00
6863,1,gas,1955,2025-11-22 04:15:16.866404 +00:00
6866,1,gas,1964,2025-11-22 04:18:16.883398 +00:00
6869,1,gas,1963,2025-11-22 04:21:16.912191 +00:00
6872,1,gas,1965,2025-11-22 04:24:16.936142 +00:00
6875,1,gas,1948,2025-11-22 04:27:16.973877 +00:00
6878,1,gas,1966,2025-11-22 04:30:16.925929 +00:00
6881,1,gas,1965,2025-11-22 04:33:16.880368 +00:00
6884,1,gas,1968,2025-11-22 04:36:17.163548 +00:00
6887,1,gas,1951,2025-11-22 04:39:16.901087 +00:00
6890,1,gas,1965,2025-11-22 04:42:16.999585 +00:00
6893,1,gas,1967,2025-11-22 04:45:17.004521 +00:00
6896,1,gas,1957,2025-11-22 04:48:16.988677 +00:00
6899,1,gas,1957,2025-11-22 04:51:16.971100 +00:00
6902,1,gas,1957,2025-11-22 04:54:17.096288 +00:00
6905,1,gas,1965,2025-11-22 04:57:16.948027 +00:00
6908,1,gas,1959,2025-11-22 05:00:17.239844 +00:00
6911,1,gas,1957,2025-11-22 05:03:17.151083 +00:00
6914,1,gas,1958,2025-11-22 05:06:17.062421 +00:00
6917,1,gas,1961,2025-11-22 05:09:17.033484 +00:00
6920,1,gas,1962,2025-11-22 05:12:17.205679 +00:00
6923,1,gas,1964,2025-11-22 05:15:17.120123 +00:00
6926,1,gas,1952,2025-11-22 05:18:17.162029 +00:00
6929,1,gas,1955,2025-11-22 05:21:17.147208 +00:00
6932,1,gas,1965,2025-11-22 05:24:17.285374 +00:00
6935,1,gas,1968,2025-11-22 05:27:17.134301 +00:00
6938,1,gas,1962,2025-11-22 05:30:17.357140 +00:00
6941,1,gas,1959,2025-11-22 05:33:17.149622 +00:00
6944,1,gas,1955,2025-11-22 05:36:17.268300 +00:00
6947,1,gas,1962,2025-11-22 05:39:17.328855 +00:00
6950,1,gas,1953,2025-11-22 05:42:17.307374 +00:00
6953,1,gas,1963,2025-11-22 05:45:17.121441 +00:00
6956,1,gas,1968,2025-11-22 05:48:18.023469 +00:00
6959,1,gas,1963,2025-11-22 05:51:17.232694 +00:00
6962,1,gas,1966,2025-11-22 05:54:17.906888 +00:00
6965,1,gas,1961,2025-11-22 05:57:17.210946 +00:00
6968,1,gas,1956,2025-11-22 06:00:17.226959 +00:00
6971,1,gas,1955,2025-11-22 06:03:17.205750 +00:00
6974,1,gas,1955,2025-11-22 06:06:17.230164 +00:00
6977,1,gas,1959,2025-11-22 06:09:17.250173 +00:00
6980,1,gas,1960,2025-11-22 06:12:17.270987 +00:00
6983,1,gas,1968,2025-11-22 06:15:18.206367 +00:00
6986,1,gas,1962,2025-11-22 06:18:17.346683 +00:00
6989,1,gas,1968,2025-11-22 06:21:17.217965 +00:00
6992,1,gas,1959,2025-11-22 06:24:17.355889 +00:00
6995,1,gas,1963,2025-11-22 06:27:17.263608 +00:00
6998,1,gas,1968,2025-11-22 06:30:17.284313 +00:00
7001,1,gas,1956,2025-11-22 06:33:17.305731 +00:00
7004,1,gas,1968,2025-11-22 06:36:17.326439 +00:00
7007,1,gas,1968,2025-11-22 06:39:17.353523 +00:00
7010,1,gas,1963,2025-11-22 06:42:17.273041 +00:00
7013,1,gas,1959,2025-11-22 06:45:17.282321 +00:00
7016,1,gas,1968,2025-11-22 06:48:17.320607 +00:00
7019,1,gas,1968,2025-11-22 06:51:17.463377 +00:00
7022,1,gas,1962,2025-11-22 06:54:17.309226 +00:00
7025,1,gas,1963,2025-11-22 06:57:17.294916 +00:00
7028,1,gas,1963,2025-11-22 07:00:17.317365 +00:00
7031,1,gas,1966,2025-11-22 07:03:17.305400 +00:00
7034,1,gas,1962,2025-11-22 07:06:17.323325 +00:00
7037,1,gas,1967,2025-11-22 07:09:17.391427 +00:00
7040,1,gas,1959,2025-11-22 07:12:17.497575 +00:00
7043,1,gas,1959,2025-11-22 07:15:17.442597 +00:00
7046,1,gas,1994,2025-11-22 07:18:20.322531 +00:00
7049,1,gas,1962,2025-11-22 07:21:17.495021 +00:00
7052,1,gas,1958,2025-11-22 07:24:17.422131 +00:00
7055,1,gas,1959,2025-11-22 07:27:17.629703 +00:00
7270,1,gas,1955,2025-11-22 11:03:18.044750 +00:00
7273,1,gas,1952,2025-11-22 11:06:18.258656 +00:00
7276,1,gas,1950,2025-11-22 11:09:18.178522 +00:00
7279,1,gas,1950,2025-11-22 11:12:18.287621 +00:00
7282,1,gas,1936,2025-11-22 11:15:18.126800 +00:00
7285,1,gas,1956,2025-11-22 11:18:18.154528 +00:00
7288,1,gas,1953,2025-11-22 11:21:18.071115 +00:00
7291,1,gas,1958,2025-11-22 11:24:18.065289 +00:00
7294,1,gas,1955,2025-11-22 11:27:18.221582 +00:00
7297,1,gas,1957,2025-11-22 11:30:18.238211 +00:00
7300,1,gas,1957,2025-11-22 11:33:18.195313 +00:00
7303,1,gas,1947,2025-11-22 11:36:18.294360 +00:00
7306,1,gas,1968,2025-11-22 11:39:18.337347 +00:00
7309,1,gas,1977,2025-11-22 11:42:18.212077 +00:00
7312,1,gas,1969,2025-11-22 11:45:18.231925 +00:00
7315,1,gas,1937,2025-11-22 11:48:18.159128 +00:00
7318,1,gas,1967,2025-11-22 11:51:18.291112 +00:00
7321,1,gas,1970,2025-11-22 11:54:18.198107 +00:00
7324,1,gas,1936,2025-11-22 11:57:18.184250 +00:00
7327,1,gas,1933,2025-11-22 12:00:18.927624 +00:00
7330,1,gas,1966,2025-11-22 12:03:18.801127 +00:00
7333,1,gas,1961,2025-11-22 12:06:19.039549 +00:00
7336,1,gas,1941,2025-11-22 12:09:18.506801 +00:00
7339,1,gas,1968,2025-11-22 12:12:19.745268 +00:00
7342,1,gas,1957,2025-11-22 12:15:18.496205 +00:00
7345,1,gas,1968,2025-11-22 12:18:18.296407 +00:00
7348,1,gas,1963,2025-11-22 12:21:19.172019 +00:00
7351,1,gas,1965,2025-11-22 12:24:18.680786 +00:00
7354,1,gas,1958,2025-11-22 12:27:18.905941 +00:00
7357,1,gas,1934,2025-11-22 12:30:18.708715 +00:00
7360,1,gas,1959,2025-11-22 12:33:18.679245 +00:00
7363,1,gas,1953,2025-11-22 12:36:18.461900 +00:00
7366,1,gas,1958,2025-11-22 12:39:18.412680 +00:00
7367,1,gas,1952,2025-11-22 12:40:18.417329 +00:00
7368,1,gas,1952,2025-11-22 12:41:18.462518 +00:00
7369,1,gas,1947,2025-11-22 12:42:18.466787 +00:00
7370,1,gas,1943,2025-11-22 12:43:18.472999 +00:00
7371,1,gas,1956,2025-11-22 12:44:18.448117 +00:00
7372,1,gas,1951,2025-11-22 12:45:18.455852 +00:00
7373,1,gas,1957,2025-11-22 12:46:18.456384 +00:00
7374,1,gas,1953,2025-11-22 12:47:18.469658 +00:00
7375,1,gas,1939,2025-11-22 12:48:18.820827 +00:00
7376,1,gas,1958,2025-11-22 12:49:18.649244 +00:00
7377,1,gas,1955,2025-11-22 12:50:18.729039 +00:00
7378,1,gas,1954,2025-11-22 12:51:18.497314 +00:00
7379,1,gas,1945,2025-11-22 12:52:18.904866 +00:00
7380,1,gas,1952,2025-11-22 12:53:18.822222 +00:00
7381,1,gas,1946,2025-11-22 12:54:18.522659 +00:00
7382,1,gas,1951,2025-11-22 12:55:19.147214 +00:00
7383,1,gas,1949,2025-11-22 12:56:18.569765 +00:00
7384,1,gas,1941,2025-11-22 12:57:18.927865 +00:00
7385,1,gas,1947,2025-11-22 12:58:18.973197 +00:00
7386,1,gas,1953,2025-11-22 12:59:19.260999 +00:00
7387,1,gas,1943,2025-11-22 13:00:19.384556 +00:00
7388,1,gas,1953,2025-11-22 13:01:20.083229 +00:00
7389,1,gas,1950,2025-11-22 13:02:20.518554 +00:00
7390,1,gas,1943,2025-11-22 13:03:20.382573 +00:00
5791,1,gas,1868,2025-11-20 05:12:50.507669 +00:00
5796,1,gas,1856,2025-11-20 05:17:50.475454 +00:00
5801,1,gas,1872,2025-11-20 05:22:50.582215 +00:00
5806,1,gas,1859,2025-11-20 05:27:50.491822 +00:00
5811,1,gas,1861,2025-11-20 05:32:50.495007 +00:00
7056,1,gas,1959,2025-11-22 07:28:17.499086 +00:00
7059,1,gas,1956,2025-11-22 07:31:17.426361 +00:00
7062,1,gas,1967,2025-11-22 07:34:17.449575 +00:00
7065,1,gas,1960,2025-11-22 07:37:17.599758 +00:00
7068,1,gas,1968,2025-11-22 07:40:17.488781 +00:00
7071,1,gas,1962,2025-11-22 07:43:17.534787 +00:00
7074,1,gas,1968,2025-11-22 07:46:17.528187 +00:00
7077,1,gas,1968,2025-11-22 07:49:17.574142 +00:00
7080,1,gas,1968,2025-11-22 07:52:17.564748 +00:00
7083,1,gas,1967,2025-11-22 07:55:18.178948 +00:00
7086,1,gas,1959,2025-11-22 07:58:17.584236 +00:00
7089,1,gas,1964,2025-11-22 08:01:17.621905 +00:00
7092,1,gas,1966,2025-11-22 08:04:17.623547 +00:00
7095,1,gas,1959,2025-11-22 08:07:17.559442 +00:00
7098,1,gas,1966,2025-11-22 08:10:17.613633 +00:00
7101,1,gas,1967,2025-11-22 08:13:17.628932 +00:00
7104,1,gas,1951,2025-11-22 08:16:17.659866 +00:00
7107,1,gas,1958,2025-11-22 08:19:17.638937 +00:00
7110,1,gas,1963,2025-11-22 08:22:18.177508 +00:00
7113,1,gas,1967,2025-11-22 08:25:17.990406 +00:00
7116,1,gas,1957,2025-11-22 08:28:17.593276 +00:00
7119,1,gas,1961,2025-11-22 08:31:17.709110 +00:00
7122,1,gas,1967,2025-11-22 08:34:18.495043 +00:00
7125,1,gas,1959,2025-11-22 08:37:18.374842 +00:00
7128,1,gas,1959,2025-11-22 08:40:18.502377 +00:00
7131,1,gas,1953,2025-11-22 08:43:17.771814 +00:00
7134,1,gas,1963,2025-11-22 08:46:17.763353 +00:00
7137,1,gas,1958,2025-11-22 08:49:17.630539 +00:00
7140,1,gas,1962,2025-11-22 08:52:17.757112 +00:00
7143,1,gas,1962,2025-11-22 08:55:17.667460 +00:00
7146,1,gas,1964,2025-11-22 08:58:17.695565 +00:00
7149,1,gas,1963,2025-11-22 09:01:17.721320 +00:00
7152,1,gas,1952,2025-11-22 09:04:17.710279 +00:00
7155,1,gas,1947,2025-11-22 09:07:17.760552 +00:00
7158,1,gas,1958,2025-11-22 09:10:17.778135 +00:00
7161,1,gas,1955,2025-11-22 09:13:17.798804 +00:00
7164,1,gas,1952,2025-11-22 09:16:17.695396 +00:00
7167,1,gas,1962,2025-11-22 09:20:17.819834 +00:00
7170,1,gas,1961,2025-11-22 09:23:17.806579 +00:00
7173,1,gas,1947,2025-11-22 09:26:17.784218 +00:00
7176,1,gas,1961,2025-11-22 09:29:17.763747 +00:00
7179,1,gas,1950,2025-11-22 09:32:17.741399 +00:00
7182,1,gas,1958,2025-11-22 09:35:17.751180 +00:00
7185,1,gas,1960,2025-11-22 09:38:17.771872 +00:00
7188,1,gas,1954,2025-11-22 09:41:17.950668 +00:00
7191,1,gas,1955,2025-11-22 09:44:17.801720 +00:00
7194,1,gas,1950,2025-11-22 09:47:17.823371 +00:00
7197,1,gas,1953,2025-11-22 09:50:17.828948 +00:00
7200,1,gas,1954,2025-11-22 09:53:17.869035 +00:00
7203,1,gas,1952,2025-11-22 09:56:17.862772 +00:00
7206,1,gas,1955,2025-11-22 09:59:17.913918 +00:00
7209,1,gas,1959,2025-11-22 10:02:17.960766 +00:00
7212,1,gas,1953,2025-11-22 10:05:17.856580 +00:00
7215,1,gas,1956,2025-11-22 10:08:18.283013 +00:00
7218,1,gas,1956,2025-11-22 10:11:17.998934 +00:00
7221,1,gas,1961,2025-11-22 10:14:17.870377 +00:00
7224,1,gas,1955,2025-11-22 10:17:17.932728 +00:00
7227,1,gas,1951,2025-11-22 10:20:17.881286 +00:00
7230,1,gas,1943,2025-11-22 10:23:17.945158 +00:00
7233,1,gas,1954,2025-11-22 10:26:17.989409 +00:00
7236,1,gas,1958,2025-11-22 10:29:18.014174 +00:00
7239,1,gas,1957,2025-11-22 10:32:18.015253 +00:00
7242,1,gas,1954,2025-11-22 10:35:17.996935 +00:00
7245,1,gas,1952,2025-11-22 10:38:17.931844 +00:00
7248,1,gas,1953,2025-11-22 10:41:18.004690 +00:00
7251,1,gas,1951,2025-11-22 10:44:18.014949 +00:00
7254,1,gas,1957,2025-11-22 10:47:17.977984 +00:00
7257,1,gas,1958,2025-11-22 10:50:18.052963 +00:00
7260,1,gas,1947,2025-11-22 10:53:18.122846 +00:00
7263,1,gas,1953,2025-11-22 10:56:18.104795 +00:00
7266,1,gas,1953,2025-11-22 10:59:18.131088 +00:00
7269,1,gas,1952,2025-11-22 11:02:18.080302 +00:00
7272,1,gas,1952,2025-11-22 11:05:18.406332 +00:00
7275,1,gas,1954,2025-11-22 11:08:18.379077 +00:00
7278,1,gas,1951,2025-11-22 11:11:18.400434 +00:00
7281,1,gas,1949,2025-11-22 11:14:18.125721 +00:00
7284,1,gas,1955,2025-11-22 11:17:18.149301 +00:00
7286,1,gas,1953,2025-11-22 11:19:18.154373 +00:00
7287,1,gas,1952,2025-11-22 11:20:18.077015 +00:00
7289,1,gas,1951,2025-11-22 11:22:18.083647 +00:00
7290,1,gas,1951,2025-11-22 11:23:18.068101 +00:00
7292,1,gas,1949,2025-11-22 11:25:18.091048 +00:00
7293,1,gas,1953,2025-11-22 11:26:18.113383 +00:00
7295,1,gas,1951,2025-11-22 11:28:18.219296 +00:00
7296,1,gas,1947,2025-11-22 11:29:18.265965 +00:00
